time_ms,speed_rpm,time_s,input_norm,output_norm
1646,85.71,1.02,0.6862745098039216,0.83326852031888
1656,85.71,1.03,0.6862745098039216,0.83326852031888
1666,85.71,1.04,0.6862745098039216,0.83326852031888
1676,85.71,1.05,0.6862745098039216,0.83326852031888
1686,102.86,1.06,0.6862745098039216,1.0
1696,85.71,1.07,0.6862745098039216,0.83326852031888
1707,85.71,1.08,0.6862745098039216,0.83326852031888
1717,102.86,1.09,0.6862745098039216,1.0
1727,85.71,1.1,0.6862745098039216,0.83326852031888
1737,85.71,1.11,0.6862745098039216,0.83326852031888
1747,102.86,1.12,0.6862745098039216,1.0
1757,68.57,1.1300000000000001,0.6862745098039216,0.6666342601594399
1767,102.86,1.1400000000000001,0.6862745098039216,1.0
1777,85.71,1.1500000000000001,0.6862745098039216,0.83326852031888
1787,85.71,1.16,0.6862745098039216,0.83326852031888
1797,85.71,1.17,0.6862745098039216,0.83326852031888
1807,85.71,1.18,0.6862745098039216,0.83326852031888
1817,102.86,1.19,0.6862745098039216,1.0
1827,85.71,1.2,0.6862745098039216,0.83326852031888
1837,85.71,1.21,0.6862745098039216,0.83326852031888
1847,85.71,1.22,0.6862745098039216,0.83326852031888
1857,102.86,1.23,0.6862745098039216,1.0
1867,85.71,1.24,0.6862745098039216,0.83326852031888
1878,85.71,1.25,0.6862745098039216,0.83326852031888
1888,85.71,1.26,0.6862745098039216,0.83326852031888
1898,102.86,1.27,0.6862745098039216,1.0
1908,85.71,1.28,0.6862745098039216,0.83326852031888
1918,85.71,1.29,0.6862745098039216,0.83326852031888
1928,85.71,1.3,0.6862745098039216,0.83326852031888
1938,102.86,1.31,0.6862745098039216,1.0
1948,85.71,1.32,0.6862745098039216,0.83326852031888
1958,85.71,1.33,0.6862745098039216,0.83326852031888
1968,85.71,1.34,0.6862745098039216,0.83326852031888
1978,85.71,1.35,0.6862745098039216,0.83326852031888
1988,102.86,1.36,0.6862745098039216,1.0
1998,85.71,1.37,0.6862745098039216,0.83326852031888
2008,85.71,1.3800000000000001,0.6862745098039216,0.83326852031888
2018,85.71,1.3900000000000001,0.6862745098039216,0.83326852031888
2028,102.86,1.4000000000000001,0.6862745098039216,1.0
2038,85.71,1.41,0.6862745098039216,0.83326852031888
2048,85.71,1.42,0.6862745098039216,0.83326852031888
2058,85.71,1.43,0.6862745098039216,0.83326852031888
2068,85.71,1.44,0.6862745098039216,0.83326852031888
2078,102.86,1.45,0.6862745098039216,1.0
2088,85.71,1.46,0.6862745098039216,0.83326852031888
2098,85.71,1.47,0.6862745098039216,0.83326852031888
2108,85.71,1.48,0.6862745098039216,0.83326852031888
2118,85.71,1.49,0.6862745098039216,0.83326852031888
2128,102.86,1.5,0.6862745098039216,1.0
2138,68.57,1.51,0.6862745098039216,0.6666342601594399
2148,102.86,1.52,0.6862745098039216,1.0
2158,85.71,1.53,0.6862745098039216,0.83326852031888
2168,85.71,1.54,0.6862745098039216,0.83326852031888
2178,85.71,1.55,0.6862745098039216,0.83326852031888
2188,85.71,1.56,0.6862745098039216,0.83326852031888
2198,102.86,1.57,0.6862745098039216,1.0
2208,85.71,1.58,0.6862745098039216,0.83326852031888
2219,85.71,1.59,0.6862745098039216,0.83326852031888
2229,102.86,1.6,0.6862745098039216,1.0
2239,85.71,1.61,0.6862745098039216,0.83326852031888
2249,85.71,1.62,0.6862745098039216,0.83326852031888
2259,102.86,1.6300000000000001,0.6862745098039216,1.0
2269,85.71,1.6400000000000001,0.6862745098039216,0.83326852031888
2279,85.71,1.6500000000000001,0.6862745098039216,0.83326852031888
2289,85.71,1.6600000000000001,0.6862745098039216,0.83326852031888
2299,85.71,1.67,0.6862745098039216,0.83326852031888
2309,85.71,1.68,0.6862745098039216,0.83326852031888
2319,102.86,1.69,0.6862745098039216,1.0
2329,85.71,1.7,0.6862745098039216,0.83326852031888
2339,85.71,1.71,0.6862745098039216,0.83326852031888
2349,85.71,1.72,0.6862745098039216,0.83326852031888
2359,85.71,1.73,0.6862745098039216,0.83326852031888
2369,102.86,1.74,0.6862745098039216,1.0
2379,85.71,1.75,0.6862745098039216,0.83326852031888
2390,85.71,1.76,0.6862745098039216,0.83326852031888
2400,102.86,1.77,0.6862745098039216,1.0
2410,85.71,1.78,0.6862745098039216,0.83326852031888
2420,85.71,1.79,0.6862745098039216,0.83326852031888
2430,102.86,1.8,0.6862745098039216,1.0
2440,68.57,1.81,0.6862745098039216,0.6666342601594399
2450,102.86,1.82,0.6862745098039216,1.0
2460,85.71,1.83,0.6862745098039216,0.83326852031888
2470,85.71,1.84,0.6862745098039216,0.83326852031888
2480,85.71,1.85,0.6862745098039216,0.83326852031888
2490,85.71,1.86,0.6862745098039216,0.83326852031888
2500,102.86,1.87,0.6862745098039216,1.0
2510,85.71,1.8800000000000001,0.6862745098039216,0.83326852031888
2520,85.71,1.8900000000000001,0.6862745098039216,0.83326852031888
2530,85.71,1.9000000000000001,0.6862745098039216,0.83326852031888
2540,85.71,1.9100000000000001,0.6862745098039216,0.83326852031888
2550,102.86,1.92,0.6862745098039216,1.0
2560,85.71,1.93,0.6862745098039216,0.83326852031888
2570,85.71,1.94,0.6862745098039216,0.83326852031888
2580,85.71,1.95,0.6862745098039216,0.83326852031888
2590,102.86,1.96,0.6862745098039216,1.0
2600,85.71,1.97,0.6862745098039216,0.83326852031888
2610,85.71,1.98,0.6862745098039216,0.83326852031888
2620,85.71,1.99,0.6862745098039216,0.83326852031888
2630,85.71,2.0,0.6862745098039216,0.83326852031888
2640,102.86,2.0100000000000002,0.6862745098039216,1.0
2650,68.57,2.02,0.6862745098039216,0.6666342601594399
2660,102.86,2.0300000000000002,0.6862745098039216,1.0
2670,85.71,2.04,0.6862745098039216,0.83326852031888
2680,85.71,2.05,0.6862745098039216,0.83326852031888
2690,85.71,2.06,0.6862745098039216,0.83326852031888
2700,85.71,2.07,0.6862745098039216,0.83326852031888
2710,102.86,2.08,0.6862745098039216,1.0
2720,85.71,2.09,0.6862745098039216,0.83326852031888
2731,85.71,2.1,0.6862745098039216,0.83326852031888
2741,102.86,2.11,0.6862745098039216,1.0
2751,85.71,2.12,0.6862745098039216,0.83326852031888
2761,85.71,2.13,0.6862745098039216,0.83326852031888
2771,102.86,2.14,0.6862745098039216,1.0
2781,68.57,2.15,0.6862745098039216,0.6666342601594399
2791,102.86,2.16,0.6862745098039216,1.0
2801,85.71,2.17,0.6862745098039216,0.83326852031888
2811,85.71,2.18,0.6862745098039216,0.83326852031888
2821,85.71,2.19,0.6862745098039216,0.83326852031888
2831,85.71,2.2,0.6862745098039216,0.83326852031888
2841,102.86,2.21,0.6862745098039216,1.0
2851,85.71,2.22,0.6862745098039216,0.83326852031888
2861,85.71,2.23,0.6862745098039216,0.83326852031888
2871,85.71,2.24,0.6862745098039216,0.83326852031888
2881,85.71,2.25,0.6862745098039216,0.83326852031888
2891,102.86,2.2600000000000002,0.6862745098039216,1.0
2902,85.71,2.27,0.6862745098039216,0.83326852031888
2912,85.71,2.2800000000000002,0.6862745098039216,0.83326852031888
2922,102.86,2.29,0.6862745098039216,1.0
2932,85.71,2.3000000000000003,0.6862745098039216,0.83326852031888
2942,85.71,2.31,0.6862745098039216,0.83326852031888
2952,85.71,2.32,0.6862745098039216,0.83326852031888
2962,85.71,2.33,0.6862745098039216,0.83326852031888
2972,102.86,2.34,0.6862745098039216,1.0
2982,85.71,2.35,0.6862745098039216,0.83326852031888
2992,85.71,2.36,0.6862745098039216,0.83326852031888
3002,85.71,2.37,0.6862745098039216,0.83326852031888
3012,85.71,2.38,0.6862745098039216,0.83326852031888
3022,102.86,2.39,0.6862745098039216,1.0
3032,68.57,2.4,0.6862745098039216,0.6666342601594399
3042,102.86,2.41,0.6862745098039216,1.0
3052,85.71,2.42,0.6862745098039216,0.83326852031888
3062,85.71,2.43,0.6862745098039216,0.83326852031888
3072,85.71,2.44,0.6862745098039216,0.83326852031888
3082,102.86,2.45,0.6862745098039216,1.0
3092,85.71,2.46,0.6862745098039216,0.83326852031888
3102,85.71,2.47,0.6862745098039216,0.83326852031888
3112,85.71,2.48,0.6862745098039216,0.83326852031888
3122,85.71,2.49,0.6862745098039216,0.83326852031888
3132,102.86,2.5,0.6862745098039216,1.0
3142,85.71,2.5100000000000002,0.6862745098039216,0.83326852031888
3152,85.71,2.52,0.6862745098039216,0.83326852031888
3162,85.71,2.5300000000000002,0.6862745098039216,0.83326852031888
3172,85.71,2.54,0.6862745098039216,0.83326852031888
3182,102.86,2.5500000000000003,0.6862745098039216,1.0
3192,85.71,2.56,0.6862745098039216,0.83326852031888
3202,85.71,2.57,0.6862745098039216,0.83326852031888
3212,85.71,2.58,0.6862745098039216,0.83326852031888
3222,85.71,2.59,0.6862745098039216,0.83326852031888
3232,102.86,2.6,0.6862745098039216,1.0
3243,85.71,2.61,0.6862745098039216,0.83326852031888
3253,85.71,2.62,0.6862745098039216,0.83326852031888
3263,102.86,2.63,0.6862745098039216,1.0
3273,85.71,2.64,0.6862745098039216,0.83326852031888
3283,85.71,2.65,0.6862745098039216,0.83326852031888
3293,85.71,2.66,0.6862745098039216,0.83326852031888
3303,85.71,2.67,0.6862745098039216,0.83326852031888
3313,102.86,2.68,0.6862745098039216,1.0
3323,85.71,2.69,0.6862745098039216,0.83326852031888
3333,85.71,2.7,0.6862745098039216,0.83326852031888
3343,85.71,2.71,0.6862745098039216,0.83326852031888
3353,85.71,2.72,0.6862745098039216,0.83326852031888
3363,102.86,2.73,0.6862745098039216,1.0
3373,68.57,2.74,0.6862745098039216,0.6666342601594399
3383,102.86,2.75,0.6862745098039216,1.0
3393,85.71,2.7600000000000002,0.6862745098039216,0.83326852031888
3403,85.71,2.77,0.6862745098039216,0.83326852031888
3414,102.86,2.7800000000000002,0.6862745098039216,1.0
3424,85.71,2.79,0.6862745098039216,0.83326852031888
3434,85.71,2.8000000000000003,0.6862745098039216,0.83326852031888
3444,102.86,2.81,0.6862745098039216,1.0
3454,85.71,2.82,0.6862745098039216,0.83326852031888
3464,85.71,2.83,0.6862745098039216,0.83326852031888
3474,85.71,2.84,0.6862745098039216,0.83326852031888
3484,85.71,2.85,0.6862745098039216,0.83326852031888
3494,102.86,2.86,0.6862745098039216,1.0
3504,68.57,2.87,0.6862745098039216,0.6666342601594399
3514,102.86,2.88,0.6862745098039216,1.0
3524,85.71,2.89,0.6862745098039216,0.83326852031888
3534,85.71,2.9,0.6862745098039216,0.83326852031888
3544,85.71,2.91,0.6862745098039216,0.83326852031888
3554,85.71,2.92,0.6862745098039216,0.83326852031888
3564,102.86,2.93,0.6862745098039216,1.0
3574,85.71,2.94,0.6862745098039216,0.83326852031888
3584,85.71,2.95,0.6862745098039216,0.83326852031888
3594,85.71,2.96,0.6862745098039216,0.83326852031888
3604,85.71,2.97,0.6862745098039216,0.83326852031888
3614,102.86,2.98,0.6862745098039216,1.0
3624,85.71,2.99,0.6862745098039216,0.83326852031888
3634,85.71,3.0,0.6862745098039216,0.83326852031888
3644,85.71,3.0100000000000002,0.6862745098039216,0.83326852031888
3654,85.71,3.02,0.6862745098039216,0.83326852031888
3664,102.86,3.0300000000000002,0.6862745098039216,1.0
3674,68.57,3.04,0.6862745098039216,0.6666342601594399
3684,102.86,3.0500000000000003,0.6862745098039216,1.0
3694,85.71,3.06,0.6862745098039216,0.83326852031888
3704,85.71,3.0700000000000003,0.6862745098039216,0.83326852031888
3714,85.71,3.08,0.6862745098039216,0.83326852031888
3724,85.71,3.09,0.6862745098039216,0.83326852031888
3734,102.86,3.1,0.6862745098039216,1.0
3744,85.71,3.11,0.6862745098039216,0.83326852031888
3755,85.71,3.12,0.6862745098039216,0.83326852031888
3765,102.86,3.13,0.6862745098039216,1.0
3775,85.71,3.14,0.6862745098039216,0.83326852031888
3785,85.71,3.15,0.6862745098039216,0.83326852031888
3795,102.86,3.16,0.6862745098039216,1.0
3805,68.57,3.17,0.6862745098039216,0.6666342601594399
3815,102.86,3.18,0.6862745098039216,1.0
3825,85.71,3.19,0.6862745098039216,0.83326852031888
3835,85.71,3.2,0.6862745098039216,0.83326852031888
3845,85.71,3.21,0.6862745098039216,0.83326852031888
3855,85.71,3.22,0.6862745098039216,0.83326852031888
3865,102.86,3.23,0.6862745098039216,1.0
3875,85.71,3.24,0.6862745098039216,0.83326852031888
3885,85.71,3.25,0.6862745098039216,0.83326852031888
3895,85.71,3.2600000000000002,0.6862745098039216,0.83326852031888
3905,85.71,3.27,0.6862745098039216,0.83326852031888
3915,102.86,3.2800000000000002,0.6862745098039216,1.0
3926,85.71,3.29,0.6862745098039216,0.83326852031888
3936,85.71,3.3000000000000003,0.6862745098039216,0.83326852031888
3946,102.86,3.31,0.6862745098039216,1.0
3956,85.71,3.3200000000000003,0.6862745098039216,0.83326852031888
3966,85.71,3.33,0.6862745098039216,0.83326852031888
3976,85.71,3.34,0.6862745098039216,0.83326852031888
3986,85.71,3.35,0.6862745098039216,0.83326852031888
3996,102.86,3.36,0.6862745098039216,1.0
4006,85.71,3.37,0.6862745098039216,0.83326852031888
4016,85.71,3.38,0.6862745098039216,0.83326852031888
4026,85.71,3.39,0.6862745098039216,0.83326852031888
4036,85.71,3.4,0.6862745098039216,0.83326852031888
4046,102.86,3.41,0.6862745098039216,1.0
4056,68.57,3.42,0.6862745098039216,0.6666342601594399
4066,102.86,3.43,0.6862745098039216,1.0
4076,85.71,3.44,0.6862745098039216,0.83326852031888
4086,85.71,3.45,0.6862745098039216,0.83326852031888
4096,85.71,3.46,0.6862745098039216,0.83326852031888
4106,85.71,3.47,0.6862745098039216,0.83326852031888
4116,102.86,3.48,0.6862745098039216,1.0
4126,85.71,3.49,0.6862745098039216,0.83326852031888
4136,85.71,3.5,0.6862745098039216,0.83326852031888
4146,85.71,3.5100000000000002,0.6862745098039216,0.83326852031888
4156,85.71,3.52,0.6862745098039216,0.83326852031888
4166,102.86,3.5300000000000002,0.6862745098039216,1.0
4176,85.71,3.54,0.6862745098039216,0.83326852031888
4186,85.71,3.5500000000000003,0.6862745098039216,0.83326852031888
4196,85.71,3.56,0.6862745098039216,0.83326852031888
4206,85.71,3.5700000000000003,0.6862745098039216,0.83326852031888
4216,102.86,3.58,0.6862745098039216,1.0
4226,85.71,3.59,0.6862745098039216,0.83326852031888
4236,85.71,3.6,0.6862745098039216,0.83326852031888
4246,85.71,3.61,0.6862745098039216,0.83326852031888
4256,85.71,3.62,0.6862745098039216,0.83326852031888
4267,102.86,3.63,0.6862745098039216,1.0
4277,85.71,3.64,0.6862745098039216,0.83326852031888
4287,85.71,3.65,0.6862745098039216,0.83326852031888
4297,102.86,3.66,0.6862745098039216,1.0
4307,85.71,3.67,0.6862745098039216,0.83326852031888
4317,85.71,3.68,0.6862745098039216,0.83326852031888
4327,85.71,3.69,0.6862745098039216,0.83326852031888
4337,85.71,3.7,0.6862745098039216,0.83326852031888
4347,102.86,3.71,0.6862745098039216,1.0
4357,85.71,3.72,0.6862745098039216,0.83326852031888
4367,85.71,3.73,0.6862745098039216,0.83326852031888
4377,85.71,3.74,0.6862745098039216,0.83326852031888
4387,85.71,3.75,0.6862745098039216,0.83326852031888
4397,85.71,3.7600000000000002,0.6862745098039216,0.83326852031888
4407,85.71,3.77,0.6862745098039216,0.83326852031888
4417,102.86,3.7800000000000002,0.6862745098039216,1.0
4427,85.71,3.79,0.6862745098039216,0.83326852031888
4438,85.71,3.8000000000000003,0.6862745098039216,0.83326852031888
4448,102.86,3.81,0.6862745098039216,1.0
4458,85.71,3.8200000000000003,0.6862745098039216,0.83326852031888
4468,85.71,3.83,0.6862745098039216,0.83326852031888
4478,102.86,3.84,0.6862745098039216,1.0
4488,68.57,3.85,0.6862745098039216,0.6666342601594399
4498,102.86,3.86,0.6862745098039216,1.0
4508,85.71,3.87,0.6862745098039216,0.83326852031888
4518,85.71,3.88,0.6862745098039216,0.83326852031888
4528,85.71,3.89,0.6862745098039216,0.83326852031888
4538,85.71,3.9,0.6862745098039216,0.83326852031888
4548,102.86,3.91,0.6862745098039216,1.0
4558,85.71,3.92,0.6862745098039216,0.83326852031888
4568,85.71,3.93,0.6862745098039216,0.83326852031888
4578,85.71,3.94,0.6862745098039216,0.83326852031888
4588,85.71,3.95,0.6862745098039216,0.83326852031888
4598,102.86,3.96,0.6862745098039216,1.0
4608,85.71,3.97,0.6862745098039216,0.83326852031888
4618,85.71,3.98,0.6862745098039216,0.83326852031888
4628,85.71,3.99,0.6862745098039216,0.83326852031888
4638,102.86,4.0,0.6862745098039216,1.0
4648,85.71,4.01,0.6862745098039216,0.83326852031888
4658,85.71,4.0200000000000005,0.6862745098039216,0.83326852031888
4668,85.71,4.03,0.6862745098039216,0.83326852031888
4678,85.71,4.04,0.6862745098039216,0.83326852031888
4688,85.71,4.05,0.6862745098039216,0.83326852031888
4698,85.71,4.0600000000000005,0.6862745098039216,0.83326852031888
4708,102.86,4.07,0.6862745098039216,1.0
4718,85.71,4.08,0.6862745098039216,0.83326852031888
4728,85.71,4.09,0.6862745098039216,0.83326852031888
4738,85.71,4.1,0.6862745098039216,0.83326852031888
4748,85.71,4.11,0.6862745098039216,0.83326852031888
4758,102.86,4.12,0.6862745098039216,1.0
4768,85.71,4.13,0.6862745098039216,0.83326852031888
4779,85.71,4.14,0.6862745098039216,0.83326852031888
4789,102.86,4.15,0.6862745098039216,1.0
4799,85.71,4.16,0.6862745098039216,0.83326852031888
4809,85.71,4.17,0.6862745098039216,0.83326852031888
4819,85.71,4.18,0.6862745098039216,0.83326852031888
4829,85.71,4.19,0.6862745098039216,0.83326852031888
4839,102.86,4.2,0.6862745098039216,1.0
4849,85.71,4.21,0.6862745098039216,0.83326852031888
4859,85.71,4.22,0.6862745098039216,0.83326852031888
4869,85.71,4.23,0.6862745098039216,0.83326852031888
4879,85.71,4.24,0.6862745098039216,0.83326852031888
4889,102.86,4.25,0.6862745098039216,1.0
4899,85.71,4.26,0.6862745098039216,0.83326852031888
4909,85.71,4.2700000000000005,0.6862745098039216,0.83326852031888
4919,85.71,4.28,0.6862745098039216,0.83326852031888
4929,85.71,4.29,0.6862745098039216,0.83326852031888
4939,102.86,4.3,0.6862745098039216,1.0
4950,85.71,4.3100000000000005,0.6862745098039216,0.83326852031888
4960,85.71,4.32,0.6862745098039216,0.83326852031888
4970,85.71,4.33,0.6862745098039216,0.83326852031888
4980,102.86,4.34,0.6862745098039216,1.0
4990,85.71,4.3500000000000005,0.6862745098039216,0.83326852031888
5000,85.71,4.36,0.6862745098039216,0.83326852031888
5010,85.71,4.37,0.6862745098039216,0.83326852031888
5020,85.71,4.38,0.6862745098039216,0.83326852031888
5030,102.86,4.39,0.6862745098039216,1.0
5040,68.57,4.4,0.6862745098039216,0.6666342601594399
5050,102.86,4.41,0.6862745098039216,1.0
5060,85.71,4.42,0.6862745098039216,0.83326852031888
5070,85.71,4.43,0.6862745098039216,0.83326852031888
5080,85.71,4.44,0.6862745098039216,0.83326852031888
5090,102.86,4.45,0.6862745098039216,1.0
5100,85.71,4.46,0.6862745098039216,0.83326852031888
5110,85.71,4.47,0.6862745098039216,0.83326852031888
5120,85.71,4.48,0.6862745098039216,0.83326852031888
5130,85.71,4.49,0.6862745098039216,0.83326852031888
5140,102.86,4.5,0.6862745098039216,1.0
5150,85.71,4.51,0.6862745098039216,0.83326852031888
5160,85.71,4.5200000000000005,0.6862745098039216,0.83326852031888
5170,85.71,4.53,0.6862745098039216,0.83326852031888
5180,85.71,4.54,0.6862745098039216,0.83326852031888
5190,85.71,4.55,0.6862745098039216,0.83326852031888
5200,102.86,4.5600000000000005,0.6862745098039216,1.0
5210,85.71,4.57,0.6862745098039216,0.83326852031888
5220,85.71,4.58,0.6862745098039216,0.83326852031888
5230,85.71,4.59,0.6862745098039216,0.83326852031888
5240,85.71,4.6000000000000005,0.6862745098039216,0.83326852031888
5250,85.71,4.61,0.6862745098039216,0.83326852031888
5260,102.86,4.62,0.6862745098039216,1.0
5270,85.71,4.63,0.6862745098039216,0.83326852031888
5280,85.71,4.64,0.6862745098039216,0.83326852031888
5291,85.71,4.65,0.6862745098039216,0.83326852031888
5301,102.86,4.66,0.6862745098039216,1.0
5311,85.71,4.67,0.6862745098039216,0.83326852031888
5321,85.71,4.68,0.6862745098039216,0.83326852031888
5331,102.86,4.69,0.6862745098039216,1.0
5341,68.57,4.7,0.6862745098039216,0.6666342601594399
5351,102.86,4.71,0.6862745098039216,1.0
5361,85.71,4.72,0.6862745098039216,0.83326852031888
5371,85.71,4.73,0.6862745098039216,0.83326852031888
5381,85.71,4.74,0.6862745098039216,0.83326852031888
5391,85.71,4.75,0.6862745098039216,0.83326852031888
5401,102.86,4.76,0.6862745098039216,1.0
5411,85.71,4.7700000000000005,0.6862745098039216,0.83326852031888
5421,85.71,4.78,0.6862745098039216,0.83326852031888
5431,85.71,4.79,0.6862745098039216,0.83326852031888
5441,102.86,4.8,0.6862745098039216,1.0
5451,85.71,4.8100000000000005,0.6862745098039216,0.83326852031888
5462,85.71,4.82,0.6862745098039216,0.83326852031888
5472,85.71,4.83,0.6862745098039216,0.83326852031888
5482,102.86,4.84,0.6862745098039216,1.0
5492,85.71,4.8500000000000005,0.6862745098039216,0.83326852031888
5502,85.71,4.86,0.6862745098039216,0.83326852031888
5512,85.71,4.87,0.6862745098039216,0.83326852031888
5522,85.71,4.88,0.6862745098039216,0.83326852031888
5532,102.86,4.89,0.6862745098039216,1.0
5542,85.71,4.9,0.6862745098039216,0.83326852031888
5552,85.71,4.91,0.6862745098039216,0.83326852031888
5562,85.71,4.92,0.6862745098039216,0.83326852031888
5572,85.71,4.93,0.6862745098039216,0.83326852031888
5582,102.86,4.94,0.6862745098039216,1.0
5592,85.71,4.95,0.6862745098039216,0.83326852031888
5602,85.71,4.96,0.6862745098039216,0.83326852031888
5612,85.71,4.97,0.6862745098039216,0.83326852031888
5622,85.71,4.98,0.6862745098039216,0.83326852031888
5632,85.71,4.99,0.6862745098039216,0.83326852031888
5642,85.71,5.0,0.6862745098039216,0.83326852031888
5652,102.86,5.01,0.6862745098039216,1.0
5662,85.71,5.0200000000000005,0.6862745098039216,0.83326852031888
5672,85.71,5.03,0.6862745098039216,0.83326852031888
