time_ms,speed_rpm
1666,188.57
1676,188.57
1686,188.57
1696,188.57
1707,205.71
1717,188.57
1727,188.57
1737,205.71
1747,188.57
1757,171.43
1767,188.57
1777,205.71
1787,188.57
1797,171.43
1807,205.71
1817,188.57
1827,188.57
1837,171.43
1847,205.71
1857,188.57
1867,188.57
1878,205.71
1888,188.57
1898,188.57
1908,205.71
1918,188.57
1928,171.43
1938,188.57
1948,205.71
1958,188.57
1968,171.43
1978,188.57
1988,205.71
1998,188.57
2008,171.43
2018,205.71
2028,188.57
2038,188.57
2048,188.57
2058,188.57
2068,188.57
2078,188.57
2088,205.71
2098,171.43
2108,188.57
2118,205.71
2128,188.57
2138,171.43
2148,188.57
2158,205.71
2168,188.57
2178,171.43
2188,188.57
2198,205.71
2208,188.57
2219,188.57
2229,205.71
2239,188.57
2249,188.57
2259,205.71
2269,171.43
2279,188.57
2289,188.57
2299,205.71
2309,171.43
2319,188.57
2329,188.57
2339,205.71
2349,171.43
2359,188.57
2369,205.71
2379,188.57
2390,188.57
2400,205.71
2410,188.57
2420,188.57
2430,188.57
2440,188.57
2450,188.57
2460,188.57
2470,205.71
2480,171.43
2490,188.57
2500,188.57
2510,205.71
2520,171.43
2530,188.57
2540,188.57
2550,205.71
2560,171.43
2570,188.57
2580,205.71
2590,188.57
2600,188.57
2610,171.43
2620,205.71
2630,188.57
2640,188.57
2650,171.43
2660,205.71
2670,188.57
2680,188.57
2690,171.43
2700,205.71
2710,188.57
2720,188.57
2731,205.71
2741,188.57
2751,188.57
2761,205.71
2771,188.57
2781,171.43
2791,188.57
2801,205.71
2811,188.57
2821,171.43
2831,205.71
2841,188.57
2851,188.57
2861,171.43
2871,205.71
2881,188.57
2891,188.57
2902,205.71
2912,188.57
2922,188.57
2932,188.57
2942,205.71
2952,171.43
2962,188.57
2972,205.71
2982,188.57
2992,171.43
3002,188.57
3012,205.71
3022,188.57
3032,171.43
3042,188.57
3052,205.71
3062,188.57
3072,171.43
3082,188.57
3092,205.71
3102,188.57
3112,188.57
3122,188.57
3132,188.57
3142,188.57
3152,188.57
3162,188.57
3172,188.57
3182,188.57
3192,188.57
3202,188.57
3212,188.57
3222,188.57
3232,205.71
3243,188.57
3253,188.57
3263,188.57
3273,205.71
3283,188.57
3293,171.43
3303,188.57
3313,205.71
3323,188.57
3333,171.43
3343,205.71
3353,188.57
3363,188.57
3373,171.43
3383,205.71
3393,188.57
3403,188.57
3414,188.57
3424,205.71
3434,188.57
3444,188.57
3454,205.71
3464,171.43
3474,188.57
3484,188.57
3494,205.71
3504,171.43
3514,188.57
3524,205.71
3534,188.57
3544,171.43
3554,188.57
3564,205.71
3574,188.57
3584,171.43
3594,188.57
3604,205.71
3614,188.57
3624,188.57
3634,171.43
3644,205.71
3654,188.57
3664,188.57
3674,188.57
3684,188.57
3694,188.57
3704,188.57
3714,188.57
3724,188.57
3734,188.57
3744,205.71
3755,188.57
3765,188.57
3775,188.57
3785,205.71
3795,188.57
3805,171.43
3815,188.57
3825,205.71
3835,188.57
3845,171.43
3855,205.71
3865,188.57
3875,188.57
3885,171.43
3895,205.71
3905,188.57
3915,188.57
3926,205.71
3936,188.57
3946,188.57
3956,188.57
3966,205.71
3976,171.43
3986,188.57
3996,205.71
4006,188.57
4016,171.43
4026,188.57
4036,205.71
4046,188.57
4056,171.43
4066,188.57
4076,205.71
4086,188.57
4096,171.43
4106,188.57
4116,205.71
4126,188.57
4136,188.57
4146,188.57
4156,188.57
4166,188.57
4176,188.57
4186,188.57
4196,188.57
4206,188.57
4216,205.71
4226,171.43
4236,188.57
4246,188.57
4256,205.71
4267,188.57
4277,188.57
4287,205.71
4297,188.57
4307,188.57
4317,171.43
4327,205.71
4337,188.57
4347,188.57
4357,171.43
4367,205.71
4377,188.57
4387,188.57
4397,171.43
4407,205.71
4417,188.57
4427,188.57
4438,205.71
4448,188.57
4458,188.57
4468,188.57
4478,205.71
4488,171.43
4498,188.57
4508,205.71
4518,188.57
4528,171.43
4538,188.57
4548,205.71
4558,188.57
4568,171.43
4578,188.57
4588,205.71
4598,188.57
4608,171.43
4618,188.57
4628,205.71
4638,188.57
4648,188.57
4658,171.43
4668,205.71
4678,188.57
4688,188.57
4698,171.43
4708,205.71
4718,188.57
4728,188.57
4738,188.57
4748,188.57
4758,188.57
4768,188.57
4779,205.71
4789,188.57
4799,188.57
4809,205.71
4819,188.57
4829,171.43
4839,188.57
4849,205.71
4859,188.57
4869,171.43
4879,188.57
4889,205.71
4899,188.57
4909,171.43
4919,188.57
4929,205.71
4939,188.57
4950,188.57
4960,205.71
4970,188.57
4980,188.57
4990,205.71
5000,171.43
5010,188.57
5020,188.57
5030,205.71
5040,171.43
5050,188.57
5060,188.57
5070,205.71
5080,171.43
5090,188.57
5100,188.57
5110,205.71
5120,171.43
5130,188.57
5140,205.71
5150,188.57
5160,188.57
5170,171.43
5180,205.71
5190,188.57
5200,188.57
5210,171.43
5220,205.71
5230,188.57
5240,188.57
5250,188.57
5260,188.57
5270,188.57
5280,188.57
5291,205.71
5301,188.57
5311,188.57
5321,205.71
5331,188.57
5341,171.43
5351,188.57
5361,205.71
5371,188.57
5381,171.43
5391,188.57
5401,205.71
5411,188.57
5421,171.43
5431,188.57
5441,205.71
5451,188.57
5462,188.57
5472,205.71
5482,188.57
5492,188.57
5502,188.57
5512,188.57
5522,188.57
5532,188.57
5542,205.71
5552,171.43
5562,188.57
5572,188.57
5582,205.71
5592,171.43
5602,188.57
5612,188.57
5622,205.71
5632,171.43
5642,188.57
5652,188.57
5662,205.71
5672,188.57
5682,171.43
5692,188.57
5702,205.71
5712,188.57
5722,171.43
5732,205.71
5742,188.57
5752,188.57
5762,171.43
5772,205.71
5782,188.57
5792,188.57
5803,188.57
5813,205.71
5823,188.57
5833,188.57
5843,205.71
5853,171.43
5863,188.57
5873,188.57
5883,205.71
5893,171.43
5903,188.57
5913,205.71
5923,188.57
5933,171.43
5943,188.57
5953,205.71
5963,188.57
5974,188.57
5984,188.57
5994,205.71
6004,188.57
6014,188.57
6024,188.57
6034,188.57
6044,188.57
6054,188.57
6064,171.43
6074,205.71
6084,188.57
6094,188.57
6104,188.57
6114,188.57
6124,188.57
6134,188.57
6144,188.57
6154,188.57
6164,188.57
6174,205.71
6184,188.57
6194,171.43
6204,188.57
6214,205.71
6224,188.57
6234,171.43
6244,188.57
6254,205.71
6264,188.57
6274,171.43
6284,188.57
6294,205.71
6304,188.57
6315,188.57
6325,205.71
6335,188.57
6345,188.57
6355,188.57
6365,188.57
6375,188.57
6385,188.57
6395,188.57
6405,188.57
6415,188.57
6425,188.57
6435,188.57
6445,188.57
6455,188.57
6465,188.57
6475,205.71
6486,188.57
6496,188.57
6506,188.57
6516,205.71
6526,188.57
6536,171.43
6546,205.71
6556,188.57
6566,188.57
6576,171.43
6586,205.71
6596,188.57
6606,188.57
6616,171.43
6626,205.71
6636,188.57
6646,188.57
6656,171.43
6666,205.71
6676,188.57
6686,188.57
6696,205.71
6706,171.43
6716,188.57
6726,188.57
6736,205.71
6746,171.43
6756,188.57
6766,188.57
6776,205.71
6786,171.43
6796,188.57
6806,188.57
6816,205.71
6827,188.57
6837,188.57
6847,205.71
6857,188.57
6867,188.57
6877,171.43
6887,205.71
6897,188.57
6907,188.57
6917,171.43
6927,205.71
6937,188.57
6947,188.57
6957,171.43
6967,205.71
6977,188.57
6987,188.57
6998,205.71
7008,188.57
7018,188.57
7028,205.71
7038,188.57
7048,171.43
7058,188.57
7068,188.57
7078,205.71
7088,171.43
7098,188.57
7108,205.71
7118,188.57
7128,171.43
7138,188.57
7148,205.71
7158,188.57
7168,171.43
7178,188.57
7188,205.71
7198,188.57
7208,188.57
7218,188.57
7228,188.57
7238,188.57
7248,188.57
7258,188.57
7268,188.57
7278,188.57
7288,188.57
7298,188.57
7308,188.57
7318,188.57
7328,188.57
7339,205.71
7349,188.57
7359,188.57
7369,205.71
7379,188.57
7389,171.43
7399,188.57
7409,205.71
7419,188.57
7429,171.43
7439,205.71
7449,188.57
7459,188.57
7469,171.43
7479,205.71
7489,188.57
7499,188.57
7510,205.71
7520,188.57
7530,188.57
7540,188.57
7550,205.71
7560,171.43
7570,188.57
7580,188.57
7590,205.71
7600,171.43
7610,188.57
7620,205.71
7630,188.57
7640,171.43
7650,188.57
7660,205.71
7670,188.57
7680,171.43
7690,188.57
7700,205.71
7710,188.57
7720,188.57
7730,171.43
7740,205.71
7750,188.57
7760,188.57
7770,188.57
7780,188.57
7790,188.57
7800,188.57
7810,188.57
7820,188.57
7830,188.57
7840,188.57
7851,205.71
7861,188.57
7871,188.57
7881,205.71
7891,188.57
7901,171.43
7911,188.57
7921,205.71
7931,188.57
7941,171.43
7951,205.71
7961,188.57
7971,188.57
7981,171.43
7991,205.71
8001,188.57
8011,188.57
8022,188.57
8032,205.71
8042,188.57
8052,188.57
8062,205.71
8072,171.43
8082,188.57
8092,205.71
8102,188.57
8112,171.43
8122,188.57
8132,205.71
8142,188.57
8152,171.43
8162,188.57
8172,205.71
8182,188.57
8192,171.43
8202,188.57
8212,205.71
8222,188.57
8232,188.57
8242,188.57
8252,188.57
8262,188.57
8272,188.57
8282,188.57
8292,188.57
8302,188.57
8312,205.71
8322,171.43
8332,188.57
8342,188.57
8352,205.71
8363,188.57
8373,188.57
8383,205.71
8393,188.57
8403,188.57
8413,171.43
8423,205.71
8433,188.57
8443,188.57
8453,171.43
8463,205.71
8473,188.57
8483,188.57
8493,188.57
8503,188.57
8513,188.57
8523,188.57
8534,205.71
8544,188.57
8554,188.57
8564,205.71
8574,188.57
8584,171.43
8594,188.57
8604,205.71
8614,188.57
8624,171.43
8634,188.57
8644,205.71
8654,188.57
8664,171.43
8674,188.57
8684,205.71
8694,188.57
8704,171.43
8714,205.71
8724,188.57
8734,188.57
8744,205.71
8754,171.43
8764,188.57
8774,188.57
8784,205.71
8794,171.43
8804,188.57
8814,188.57
8824,205.71
8834,171.43
8844,188.57
8854,205.71
8864,188.57
8875,188.57
8885,188.57
8895,205.71
8905,188.57
8915,188.57
8925,171.43
8935,205.71
8945,188.57
8955,188.57
8965,188.57
8975,188.57
8985,188.57
8995,205.71
9005,171.43
9015,188.57
9025,188.57
9035,205.71
9046,188.57
9056,188.57
9066,205.71
9076,188.57
9086,188.57
9096,171.43
9106,205.71
9116,188.57
9126,188.57
9136,188.57
9146,188.57
9156,188.57
9166,205.71
9176,171.43
9186,188.57
9196,188.57
9206,205.71
9216,171.43
9226,188.57
9236,188.57
9246,205.71
9256,188.57
9266,171.43
9276,205.71
9286,188.57
9296,188.57
9306,171.43
9316,205.71
9326,188.57
9336,188.57
9346,171.43
9356,205.71
9366,188.57
9376,188.57
9387,205.71
9397,188.57
9407,188.57
9417,205.71
9427,188.57
9437,171.43
9447,188.57
9457,205.71
9467,188.57
9477,171.43
9487,205.71
9497,188.57
9507,188.57
9517,171.43
9527,205.71
9537,188.57
9547,188.57
9558,205.71
9568,188.57
9578,188.57
9588,205.71
9598,188.57
9608,171.43
9618,188.57
9628,205.71
9638,188.57
9648,171.43
9658,188.57
9668,188.57
9678,171.43
9688,137.14
9698,171.43
9708,154.29
9718,137.14
9728,120.00
9738,137.14
9748,120.00
9758,120.00
9768,102.86
9778,102.86
9788,102.86
9798,102.86
9808,85.71
9818,68.57
9828,85.71
9838,85.71
9848,85.71
9858,51.43
9868,68.57
9878,68.57
9888,68.57
9899,68.57
9909,51.43
9919,51.43
9929,51.43
9939,34.29
9949,34.29
9959,51.43
9969,17.14
9979,34.29
9989,17.14
9999,17.14
10009,17.14
10019,17.14
10029,0.00
10039,0.00
10049,0.00
10059,0.00
10070,0.00
10080,0.00
10090,0.00
10100,0.00
10110,0.00
10120,0.00
10130,0.00
10140,0.00
10150,0.00
10160,0.00
10170,0.00
10180,0.00
10190,0.00
10200,0.00
10210,0.00
10220,0.00
10230,0.00
10240,0.00
10250,0.00
10260,0.00
10270,0.00
10280,0.00
10290,0.00
10300,0.00
10310,0.00
10320,0.00
10330,0.00
10340,0.00
10350,0.00
10360,0.00
10370,0.00
10380,0.00
10390,0.00
10400,0.00
10411,0.00
10421,0.00
10431,0.00
10441,0.00
10451,0.00
10461,0.00
10471,0.00
10481,0.00
10491,0.00
10501,0.00
10511,0.00
10521,0.00
10531,0.00
10541,0.00
10551,0.00
10561,0.00
10571,0.00
10582,0.00
10592,0.00
10602,0.00
10612,0.00
10622,0.00
10632,0.00
10642,0.00
10652,0.00
10662,0.00
10672,0.00
10682,0.00
10692,0.00
10702,0.00
10712,0.00
10722,0.00
10732,0.00
10742,0.00
10752,0.00
10762,0.00
10772,0.00
10782,0.00
10792,0.00
10802,0.00
10812,0.00
10822,0.00
10832,0.00
10842,0.00
10852,0.00
10862,0.00
10872,0.00
10882,0.00
10892,0.00
10902,0.00
10912,0.00
10923,0.00
10933,0.00
10943,0.00
10953,0.00
10963,0.00
10973,0.00
10983,0.00
10993,0.00
11003,0.00
11013,0.00
11023,0.00
11033,0.00
11043,0.00
11053,0.00
11063,0.00
11073,0.00
11083,0.00
11094,0.00
11104,0.00
11114,0.00
11124,0.00
11134,0.00
11144,0.00
11154,0.00
11164,0.00
11174,0.00
11184,0.00
11194,0.00
11204,0.00
11214,0.00
11224,0.00
11234,0.00
11244,0.00
11254,0.00
11264,0.00
11274,0.00
11284,0.00
11294,0.00
11304,0.00
11314,0.00
11324,0.00
11334,0.00
11344,0.00
11354,0.00
11364,0.00
11374,0.00
11384,0.00
11394,0.00
11404,0.00
11414,0.00
11424,0.00
11435,0.00
11445,0.00
11455,0.00
11465,0.00
11475,0.00
11485,0.00
11495,0.00
11505,0.00
11515,0.00
11525,0.00
11535,0.00
11545,0.00
11555,0.00
11565,0.00
11575,0.00
11585,0.00
11595,0.00
11606,0.00
11616,0.00
11626,0.00
11636,0.00
11646,0.00
11656,0.00
11666,0.00
11676,0.00
11686,0.00
11696,0.00
11706,0.00
11716,0.00
11726,0.00
11736,0.00
11746,0.00
11756,0.00
11766,0.00
11776,0.00
11786,0.00
11796,0.00
11806,0.00
11816,0.00
11826,0.00
11836,0.00
11846,0.00
11856,0.00
11866,0.00
11876,0.00
11886,0.00
11896,0.00
11906,0.00
11916,0.00
11926,0.00
11936,0.00
11947,0.00
11957,0.00
11967,0.00
11977,0.00
11987,0.00
11997,0.00
12007,0.00
12017,0.00
12027,0.00
12037,0.00
12047,0.00
12057,0.00
12067,0.00
12077,0.00
12087,0.00
12097,0.00
12107,0.00
12118,0.00
12128,0.00
12138,0.00
12148,0.00
12158,0.00
12168,0.00
12178,0.00
12188,0.00
12198,0.00
12208,0.00
12218,0.00
12228,0.00
12238,0.00
12248,0.00
12258,0.00
12268,0.00
12278,0.00
12288,0.00
12298,0.00
12308,0.00
12318,0.00
12328,0.00
12338,0.00
12348,0.00
12358,0.00
12368,0.00
12378,0.00
12388,0.00
12398,0.00
12408,0.00
12418,0.00
12428,0.00
12438,0.00
12448,0.00
12459,0.00
12469,0.00
12479,0.00
12489,0.00
12499,0.00
12509,0.00
12519,0.00
12529,0.00
12539,0.00
12549,0.00
12559,0.00
12569,0.00
12579,0.00
12589,0.00
12599,0.00
12609,0.00
12619,0.00
12630,0.00
12640,0.00
12650,0.00
12660,0.00
12670,0.00
12680,0.00
12690,0.00
12700,0.00
12710,0.00
12720,0.00
12730,0.00
12740,0.00
12750,0.00
12760,0.00
12770,0.00
12780,0.00
12790,0.00
12800,0.00
12810,0.00
12820,0.00
12830,0.00
12840,0.00
12850,0.00
12860,0.00
12870,0.00
12880,0.00
12890,0.00
12900,0.00
12910,0.00
12920,0.00
12930,0.00
12940,0.00
12950,0.00
12960,0.00
12971,0.00
12981,0.00
12991,0.00
13001,0.00
13011,0.00
13021,0.00
13031,0.00
13041,0.00
13051,0.00
13061,0.00
13071,0.00
13081,0.00
13091,0.00
13101,0.00
13111,0.00
13121,0.00
13131,0.00
13142,0.00
13152,0.00
13162,0.00
13172,0.00
13182,0.00
13192,0.00
13202,0.00
13212,0.00
13222,0.00
13232,0.00
13242,0.00
13252,0.00
13262,0.00
13272,0.00
13282,0.00
13292,0.00
13302,0.00
13312,0.00
13322,0.00
13332,0.00
13342,0.00
13352,0.00
13362,0.00
13372,0.00
13382,0.00
13392,0.00
13402,0.00
13412,0.00
13422,0.00
13432,0.00
13442,0.00
13452,0.00
13462,0.00
13472,0.00
13483,0.00
13493,0.00
13503,0.00
13513,0.00
13523,0.00
13533,0.00
13543,0.00
13553,0.00
13563,0.00
13573,0.00
13583,0.00
13593,0.00
13603,0.00
13613,0.00
13623,0.00
13633,0.00
13643,0.00
13654,0.00
13664,0.00
13674,0.00
13684,0.00
13694,0.00
13704,0.00
13714,0.00
13724,0.00
13734,0.00
13744,0.00
13754,0.00
13764,0.00
13774,0.00
13784,0.00
13794,0.00
13804,0.00
13814,0.00
13824,0.00
13834,0.00
13844,0.00
13854,0.00
13864,0.00
13874,0.00
13884,0.00
13894,0.00
13904,0.00
13914,0.00
13924,0.00
13934,0.00
13944,0.00
13954,0.00
13964,0.00
13974,0.00
13984,0.00
13995,0.00
14005,0.00
14015,0.00
14025,0.00
14035,0.00
14045,0.00
14055,0.00
14065,0.00
14075,0.00
14085,0.00
14095,0.00
14105,0.00
14115,0.00
14125,0.00
14135,0.00
14145,0.00
14155,0.00
14166,0.00
14176,0.00
14186,0.00
14196,0.00
14206,0.00
14216,0.00
14226,0.00
14236,0.00
14246,0.00
14256,0.00
14266,0.00
14276,0.00
14286,0.00
14296,0.00
14306,0.00
14316,0.00
14326,0.00
14336,0.00
14346,0.00
14356,0.00
14366,0.00
14376,0.00
14386,0.00
14396,0.00
14406,0.00
14416,0.00
14426,0.00
14436,0.00
14446,0.00
14456,0.00
14466,0.00
14476,0.00
14486,0.00
14496,0.00
14507,0.00
14517,0.00
14527,0.00
14537,0.00
14547,0.00
14557,0.00
14567,0.00
14577,0.00
14587,0.00
14597,0.00
14607,0.00
14617,0.00
14627,0.00
14637,0.00
14647,0.00
14657,0.00
14667,0.00
14678,0.00
14688,0.00
14698,0.00
14708,0.00
14718,0.00
14728,0.00
14738,0.00
14748,0.00
14758,0.00
14768,0.00
14778,0.00
14788,0.00
14798,0.00
14808,0.00
14818,0.00
14828,0.00
14838,0.00
14848,0.00
14858,0.00
14868,0.00
14878,0.00
14888,0.00
14898,0.00
14908,0.00
14918,0.00
14928,0.00
14938,0.00
14948,0.00
14958,0.00
14968,0.00
14978,0.00
14988,0.00
14998,0.00
15008,0.00
15019,0.00
15029,0.00
15039,0.00
15049,0.00
15059,0.00
15069,0.00
15079,0.00
15089,0.00
15099,0.00
15109,0.00
15119,0.00
15129,0.00
15139,0.00
15149,0.00
15159,0.00
15169,0.00
15179,0.00
15190,0.00
15200,0.00
15210,0.00
15220,0.00
15230,0.00
15240,0.00
15250,0.00
15260,0.00
15270,0.00
15280,0.00
15290,0.00
15300,0.00
15310,0.00
15320,0.00
15330,0.00
15340,0.00
15350,0.00
15360,0.00
15370,0.00
15380,0.00
15390,0.00
15400,0.00
15410,0.00
15420,0.00
15430,0.00
15440,0.00
15450,0.00
15460,0.00
15470,0.00
15480,0.00
15490,0.00
15500,0.00
15510,0.00
15520,0.00
15531,0.00
15541,0.00
15551,0.00
15561,0.00
15571,0.00
15581,0.00
15591,0.00
15601,0.00
15611,0.00
15621,0.00
15631,0.00
15641,0.00
15651,0.00
15661,0.00
15671,0.00
15681,0.00
15691,0.00
15702,0.00
15712,0.00
15722,0.00
15732,0.00
15742,0.00
15752,0.00
15762,0.00
15772,0.00
15782,0.00
15792,0.00
15802,0.00
15812,0.00
15822,0.00
15832,0.00
15842,0.00
15852,0.00
15862,0.00
15872,0.00
15882,0.00
15892,0.00
15902,0.00
15912,0.00
15922,0.00
15932,0.00
15942,0.00
15952,0.00
15962,0.00
15972,0.00
15982,0.00
15992,0.00
16002,0.00
16012,0.00
16022,0.00
16032,0.00
16043,0.00
16053,0.00
16063,0.00
16073,0.00
16083,0.00
16093,0.00
16103,0.00
16113,0.00
16123,0.00
16133,0.00
16143,0.00
16153,0.00
16163,0.00
16173,0.00
16183,0.00
16193,0.00
16203,0.00
16214,0.00
16224,0.00
16234,0.00
16244,0.00
16254,0.00
16264,0.00
16274,0.00
16284,0.00
16294,0.00
16304,0.00
16314,0.00
16324,0.00
16334,0.00
16344,0.00
16354,0.00
16364,0.00
16374,0.00
16384,0.00
16394,0.00
16404,0.00
16414,0.00
16424,0.00
16434,0.00
16444,0.00
16454,0.00
16464,0.00
16474,0.00
16484,0.00
16494,0.00
16504,0.00
16514,0.00
16524,0.00
16534,0.00
16544,0.00
16555,0.00
16565,0.00
16575,0.00
16585,0.00
16595,0.00
16605,0.00
16615,0.00
16625,0.00
16635,0.00
16645,0.00
16655,0.00
16665,0.00
16675,0.00
16685,0.00
16695,0.00
16705,0.00
16715,0.00
16726,0.00
16736,0.00
16746,0.00
16756,0.00
16766,0.00
16776,0.00
